Gender,Race,Residence,Income,School Type,Hooks,Major,SAT,EC-AWARDS,ESSAY-LOR-INTERVIEW,Decision
F,ASIAN,-1,High,PUBLIC,NONE,CS,1550,4.5,7.5,Accepted
M,ASIAN,-1,High,PUBLIC,NONE,BUSINESS,1570,6.5,4.2,Accepted
F,ASIAN,-1,Low,PUBLIC,NONE,CS,1540,7.5,4.5,Accepted
M,BLACK,NY,Low,PUBLIC,NONE,CS,1560,8.5,2.5,Accepted
F,HISPANIC,FL,Low,-1,FIRST-GEN,CS,1460,5.5,7.2,Accepted
F,BLACK,DC,Low,PUBLIC,URM,POLISCI,1520,7.5,8.7,Accepted
M,BLACK,OR,Middle,PUBLIC,URM,PREMED,1530,7.5,4.5,Accepted
M,ASIAN,-1,Low,PUBLIC,NONE,CS,1500,8.5,2.5,Accepted
M,WHITE,CA,Low,-1,NONE,CS,1590,7.5,6.5,Accepted
M,ASIAN,NY,Low,PUBLIC,NONE,CS,1590,8.5,6.3,Accepted
F,ASIAN,CA,High,PRIVATE,NONE,UNDECIDED,1570,4.0,7.5,Accepted
M,ASIAN,MI,Middle,PUBLIC,NONE,LAW,1550,5.5,7.3,Accepted
M,HISPANIC,-1,High,PUBLIC,NONE,BUSINESS,1500,6.5,6.5,Accepted
M,ASIAN,-1,High,PRIVATE,NONE,CS,1560,5.5,6.5,Accepted
M,ASIAN,IN,Low,PUBLIC,NONE,CS,1570,6.5,2.5,Accepted
F,-1,-1,Low,PUBLIC,NONE,CS,1570,7.5,8.1,Accepted
M,WHITE,CO,Low,PRIVATE,LEGACY,-1,1570,6.5,8.7,Accepted
M,ASIAN,CA,High,CHARTER,NONE,UNDECIDED,1440,6.5,2.5,Accepted
M,HISPANIC,CA,Low,MAGNET,URM,CS,1520,6.5,3.5,Accepted
M,WHITE,IN,Low,-1,URM,CS,1580,5.5,1.5,Rejected
M,WHITE,IN,Low,PUBLIC,LEGACY,CS,1530,7.5,2.5,Rejected
M,-1,CA,Low,PUBLIC,NONE,CS,1540,8.5,4.7,Rejected
F,BLACK,IN,Low,PRIVATE,NONE,CS,1420,6.5,7.5,Rejected
F,ASIAN,NY,Low,PUBLIC,NONE,CS,1600,6.5,7.5,Rejected
M,ASIAN,OR,Low,PUBLIC,FIRST-GEN,CS,1530,3.5,3.7,Rejected
M,WHITE,INTERNATIONAL,Low,PRIVATE,FIRST-GEN,CS,1540,6.5,7.2,Rejected
M,ASIAN,IL,Low,-1,NONE,PSYCH,1470,6.5,3.5,Rejected
F,ASIAN,CO,High,CHARTER,NONE,-1,1500,6.5,6.5,Rejected
M,WHITE,CA,High,PUBLIC,LEGACY,CS,1480,5.0,4.7,Rejected
M,ASIAN,CO,High,PUBLIC,FIRST-GEN,-1,1430,5.5,2.5,Rejected
F,ASIAN,CA,Low,PUBLIC,LEGACY,LAW,1490,7.5,4.5,Rejected
M,ASIAN,IN,Low,PRIVATE,NONE,ENG,1460,6.0,4.5,Rejected
M,WHITE,CA,Low,PUBLIC,NONE,CS,1530,6.5,4.2,Rejected
M,ASIAN,TX,Low,PUBLIC,NONE,-1,1550,7.5,4.5,Rejected
M,ASIAN,TX,Low,PUBLIC,NONE,CS,1480,8.2,5.5,Rejected
M,WHITE,MI,High,PUBLIC,NONE,ENG,1460,8.0,7.5,Rejected
M,ASIAN,OR,Low,PUBLIC,NONE,BUSINESS,1550,6.5,2.5,Rejected
M,WHITE,FL,Middle,PUBLIC,NONE,CS,1540,3.5,4.5,Rejected
M,ASIAN,CA,High,PRIVATE,NONE,CS,1550,7.5,6.5,Rejected
M,ASIAN,-1,-1,PUBLIC,NONE,BUSINESS,1570,8.5,4.5,Rejected
M,BLACK,ND,Low,PUBLIC,URM,CS,1530,6.5,4.7,Rejected
F,HISPANIC,TX,Low,PUBLIC,URM,-1,1430,3.5,6.5,Rejected
M,ASIAN,CO,High,PUBLIC,FIRST-GEN,-1,1430,5.5,2.5,Rejected
M,BLACK,TX,Low,PUBLIC,URM,POLISCI,1470,6.5,2.5,Rejected
M,WHITE,IN,Low,-1,URM,CS,1580,6.5,6.5,Rejected
F,ASIAN,MI,High,PUBLIC,NONE,CS,1560,6.5,4.2,Rejected
M,ASIAN,IN,High,PRIVATE,NONE,CS,1540,8.5,7.3,Rejected
M,ASIAN,OR,Low,PUBLIC,FIRST-GEN,CS,1530,3.5,7.2,Rejected
M,WHITE,IN,Low,PUBLIC,LEGACY,CS,1530,7.5,2.5,Rejected
F,WHITE,MI,Low,-1,NONE,CS,1580,3.5,1.0,Rejected
F,ASIAN,-1,Low,PRIVATE,NONE,CS,1560,5.5,3.7,Rejected
F,ASIAN,OH,Middle,PUBLIC,NONE,CS,1570,6.5,4.2,Rejected
M,ASIAN,CA,Low,PUBLIC,LGBT,ENG,1550,5.5,3.7,Rejected
F,WHITE,FL,Low,PUBLIC,URM,BUSINESS,1430,4.5,2.5,Rejected
M,HISPANIC,CA,Low,PRIVATE,URM,CS,1320,4.5,4.5,Rejected
M,-1,MO,Low,PRIVATE,NONE,ENG,1440,7.5,5.5,Rejected
M,ASIAN,UT,High,PUBLIC,NONE,POLISCI,1310,7.5,6.5,Rejected
F,BLACK,UT,Low,-1,NONE,HUMANITIES,1170,5.5,1.0,Rejected
M,WHITE,INTERNATIONAL,Low,PRIVATE,FIRST-GEN,CS,1540,6.5,7.2,Rejected
M,WHITE,MI,Low,PUBLIC,NONE,CS,1520,6.5,7.2,Rejected
M,ASIAN,UT,Low,PUBLIC,LEGACY,CS,1570,7.5,6.2,Rejected
M,ASIAN,OR,Low,-1,NONE,ENG,1540,6.5,4.5,Rejected
M,ASIAN,MA,High,PRIVATE,NONE,CS,1510,6.5,6.8,Rejected
M,WHITE,LA,Low,PUBLIC,NONE,ENG,1480,4.0,7.5,Rejected
F,ASIAN,UT,Low,INTERNATIONAL,NONE,ENG,1550,6.5,4.2,Rejected
M,ASIAN,CA,Low,-1,NONE,CS,1550,8.5,1.0,Rejected
M,WHITE,CA,High,PUBLIC,URM,CS,1530,7.5,4.5,Rejected
M,ASIAN,IN,Low,PUBLIC,NONE,-1,1400,6.5,2.5,Rejected
M,ASIAN,MA,Low,PRIVATE,NONE,BIO,1550,8.5,7.2,Rejected
M,ASIAN,GA,Low,PUBLIC,LEGACY,ENG,1570,6.5,6.5,Rejected
F,ASIAN,CO,High,PUBLIC,NONE,ENG,1500,6.5,4.2,Rejected
M,ASIAN,DC,Low,-1,NONE,ENG,1460,5.0,2.5,Rejected
M,ASIAN,OR,Low,PUBLIC,NONE,CS,1540,5.5,2.5,Rejected
M,ASIAN,MA,High,PUBLIC,LEGACY,ENG,1570,6.5,4.5,Rejected
M,WHITE,WA,High,PRIVATE,NONE,POLISCI,1480,5.0,6.5,Rejected
F,ASIAN,-1,Low,-1,NONE,-1,1580,6.5,7.5,Rejected
F,WHITE,TX,Low,PUBLIC,NONE,POLISCI,1300,6.5,7.5,Rejected
M,WHITE,TX,Low,PUBLIC,NONE,ENG,1490,6.5,7.5,Rejected
T,ARAB,MA,High,-1,URM,CS,1490,3.5,2.5,Rejected
M,WHITE,WA,Low,-1,NONE,CS,1510,5.5,4.0,Rejected
M,ASIAN,OR,High,PRIVATE,NONE,CS,1600,8.5,6.5,Rejected
M,ASIAN,CA,High,PUBLIC,NONE,CS,1500,6.5,8.2,Rejected
M,ASIAN,UT,Low,INTERNATIONAL,FIRST-GEN,CS,1410,3.5,7.8,Rejected
F,BLACK,VA,Low,-1,URM,PSYCH,1370,5.0,6.5,Rejected
F,ASIAN,PA,High,PUBLIC,LEGACY,CS,1500,6.5,4.5,Rejected
M,ASIAN,OR,High,PRIVATE,NONE,CS,1530,8.5,7.2,Rejected
M,ASIAN,-1,Low,MAGNET,NONE,CS,1550,6.5,3.5,Rejected
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1510,5.0,3.5,Rejected
M,WHITE,WA,-1,PUBLIC,NONE,CS,1530,6.5,6.5,Rejected
M,WHITE,AL,Low,PRIVATE,LEGACY,BUSINESS,1480,5.5,7.5,Rejected
F,ASIAN,NY,Low,PUBLIC,NONE,PREMED,1520,6.5,6.5,Rejected
M,ASIAN,USA,Low,PUBLIC,NONE,NEUROSCIENCE,1510,6.5,8.5,Rejected
M,WHITE,FL,Low,PUBLIC,NONE,BUSINESS,1450,5.5,6.3,Rejected
F,WHITE,CA,Low,-1,NONE,BIO,1510,7.0,5.0,Rejected
M,ASIAN,IN,High,PRIVATE,LEGACY,CS,1470,7.5,6.5,Rejected
M,ASIAN,CA,High,PUBLIC,NONE,CS,1500,6.5,7.8,Rejected
M,ASIAN,IN,Low,PRIVATE,NONE,-1,1550,7.5,8.3,Rejected
M,WHITE,-1,Low,PUBLIC,NONE,HUMANITIES,1540,5.5,6.1,Rejected
F,ASIAN,CO,Low,PUBLIC,NONE,-1,1550,6.5,4.5,Rejected
M,HISPANIC,TN,High,PUBLIC,NONE,PREMED,1480,6.5,6.8,Rejected
F,ASIAN,IL,High,PUBLIC,NONE,ENG,1560,6.5,3.5,Rejected
F,ASIAN,IN,Low,PUBLIC,NONE,ENG,1540,6.5,6.5,Rejected
M,WHITE,CA,Low,-1,NONE,ENG,1480,6.5,6.5,Rejected
F,ASIAN,IN,Low,-1,FIRST-GEN,CS,1590,8.5,3.5,Rejected
M,ASIAN,OR,Low,PUBLIC,NONE,BIO,1590,8.5,8.5,Rejected
F,ASIAN,GA,High,PUBLIC,NONE,ENG,1580,6.5,3.7,Rejected
M,ASIAN,-1,Low,PUBLIC,NONE,ENG,1520,7.5,4.2,Rejected
M,WHITE,VA,High,PUBLIC,LEGACY,HUMANITIES,1400,3.0,6.7,Rejected
F,ASIAN,WA,Low,PUBLIC,NONE,HUMANITIES,1530,5.5,4.2,Rejected
M,ASIAN,CA,Middle,PUBLIC,NONE,CHEMISTRY,1550,6.0,2.5,Rejected
M,ASIAN,MI,Low,PUBLIC,FIRST-GEN,CS,1550,7.5,7.2,Rejected
F,ASIAN,CA,Low,PRIVATE,URM,ENG,1510,8.5,6.5,Rejected
T,ARAB,MA,High,-1,URM,CS,1490,5.5,2.5,Rejected
F,ASIAN,TX,Low,PUBLIC,LGBT,CS,1560,6.5,3.7,Rejected
M,WHITE,IA,Low,PRIVATE,LEGACY,CS,1580,8.5,2.5,Rejected
M,ASIAN,UT,Low,PUBLIC,FIRST-GEN,ENG,1500,2.5,4.5,Rejected
F,ASIAN,PA,High,PUBLIC,LEGACY,CS,1510,5.0,6.5,Rejected
M,WHITE,MA,High,PRIVATE,NONE,PREMED,1530,6.5,4.7,Rejected
M,ASIAN,CA,Low,PRIVATE,NONE,BUSINESS,1530,3.5,4.8,Rejected
M,ASIAN,UT,Low,INTERNATIONAL,FIRST-GEN,CS,1410,3.5,7.5,Rejected
M,ASIAN,USA,Low,PUBLIC,NONE,NEUROSCIENCE,1510,6.5,8.5,Rejected
M,ASIAN,IA,Low,PRIVATE,NONE,CS,1560,7.5,4.5,Rejected
M,WHITE,CA,Low,-1,URM,HISTORY,1580,5.5,8.5,Rejected
M,ASIAN,-1,High,PRIVATE,LEGACY,CS,1560,6.5,7.1,Rejected
F,ASIAN,OR,High,PUBLIC,NONE,CS,1570,5.5,4.7,Rejected
M,ASIAN,CA,Low,PUBLIC,NONE,BIO,1550,6.5,7.5,Rejected
M,ASIAN,TX,Low,PUBLIC,NONE,-1,1550,6.5,7.5,Rejected
NB,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,3.5,6.2,Rejected
M,BLACK,-1,Low,-1,NONE,BIO,1420,7.5,0.0,Rejected
M,ASIAN,CA,Middle,PUBLIC,NONE,CS,1480,5.5,3.7,Rejected
M,WHITE,NY,Low,PUBLIC,NONE,HISTORY,1600,7.5,8.7,Rejected
M,ASIAN,CA,Low,-1,NONE,ENVIRONMENTAL STUDIES,1530,6.5,4.5,Rejected
M,WHITE,CA,High,PRIVATE,LEGACY,-1,1510,6.5,7.5,Rejected
M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1480,8.5,6.3,Rejected
M,ASIAN,IN,High,-1,NONE,-1,1490,7.5,7.5,Rejected
F,WHITE,MI,Low,-1,NONE,ENVIRONMENTAL STUDIES,1420,5.0,2.5,Rejected
M,WHITE,CA,High,PRIVATE,NONE,CS,1550,8.5,2.5,Rejected
M,ASIAN,CA,Low,-1,NONE,CS,1500,7.5,6.5,Rejected
M,ASIAN,CA,High,PRIVATE,NONE,BUSINESS,1520,6.5,2.5,Rejected
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1570,6.5,6.5,Rejected
M,WHITE,OR,Low,PUBLIC,NONE,CHEMISTRY,1570,5.5,4.5,Rejected
M,ASIAN,CO,Low,PUBLIC,NONE,-1,1560,6.5,4.5,Rejected
M,ASIAN,CO,Middle,PUBLIC,LEGACY,-1,1520,5.5,2.5,Rejected
M,ASIAN,OR,High,PUBLIC,NONE,CS,1550,6.5,1.5,Rejected
OTHER,ASIAN,CA,High,PUBLIC,NONE,-1,1580,8.5,4.5,Rejected
M,WHITE,FL,Low,-1,NONE,CS,1570,5.5,7.5,Rejected
F,WHITE,FL,Low,PUBLIC,FIRST-GEN,ENG,1430,7.0,4.5,Rejected
F,ASIAN,CA,Low,-1,NONE,BUSINESS,1400,7.5,4.8,Rejected
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1510,8.5,6.5,Rejected
M,ASIAN,WI,Low,PRIVATE,NONE,BUSINESS,1490,6.5,2.5,Rejected
M,WHITE,MA,High,PUBLIC,NONE,ENG,1540,6.5,6.5,Rejected
F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1560,7.5,2.5,Rejected
F,ASIAN,CA,-1,PUBLIC,NONE,BIO,1520,7.5,7.5,Rejected
F,ASIAN,CO,High,PUBLIC,NONE,CS,1390,7.5,7.5,Rejected
F,WHITE,CO,Low,PRIVATE,NONE,BUSINESS,1560,6.5,2.5,Rejected
M,ASIAN,INTERNATIONAL,High,PRIVATE,NONE,ENG,1520,7.5,4.5,Rejected
M,ASIAN,CA,Low,-1,NONE,ENG,1570,6.5,2.5,Rejected
F,WHITE,PA,Low,PRIVATE,URM,BIO,1410,6.5,3.7,Rejected
M,-1,CA,-1,PUBLIC,NONE,CS,1520,3.5,2.5,Rejected
F,ASIAN,NE,Low,PUBLIC,NONE,CS,1560,8.5,6.5,Rejected
M,WHITE,IN,Low,PUBLIC,NONE,BIO,1540,7.5,7.5,Rejected
F,WHITE,CA,-1,PUBLIC,NONE,CS,1470,6.5,4.5,Rejected
M,ASIAN,CA,Low,-1,NONE,CS,1480,5.5,0.0,Rejected
M,ASIAN,WA,Low,PRIVATE,NONE,CS,1560,8.5,8.7,Rejected
M,ASIAN,MD,-1,PUBLIC,NONE,CS,1520,6.5,3.5,Rejected
F,ASIAN,-1,Low,PRIVATE,NONE,BIO,1530,7.5,6.5,Rejected
M,WHITE,MI,-1,PRIVATE,LEGACY,CS,1540,6.5,4.7,Rejected
M,WHITE,CA,Low,PRIVATE,NONE,CS,1550,7.5,4.5,Rejected
F,WHITE,TX,Low,CHARTER,LEGACY,CS,1540,6.0,7.5,Rejected
M,ASIAN,CA,Low,PUBLIC,LEGACY,BIO,1430,4.5,6.8,Rejected
M,ASIAN,UT,Low,-1,NONE,CHEMISTRY,1540,5.5,8.2,Rejected
M,ASIAN,WI,Low,PRIVATE,NONE,BUSINESS,1490,6.5,3.5,Rejected
M,WHITE,IN,Low,PUBLIC,NONE,BIO,1540,6.5,7.5,Rejected
M,ASIAN,CA,High,PUBLIC,NONE,CS,1550,8.5,3.5,Rejected
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,6.5,2.5,Rejected
M,ASIAN,IN,High,PRIVATE,NONE,ENG,1540,8.5,7.5,Rejected
M,WHITE,UT,High,PRIVATE,URM,CS,1510,6.5,6.8,Rejected
F,HISPANIC,IN,Low,-1,URM,CS,1560,7.5,7.5,Rejected
M,ASIAN,TX,High,PUBLIC,LEGACY,CS,1490,6.5,6.5,Rejected
F,BLACK,CA,Low,PRIVATE,NONE,CS,1470,6.5,7.8,Rejected
M,WHITE,AL,Low,PUBLIC,FIRST-GEN,PUBLIC POLICY,1540,7.5,7.5,Rejected
F,ASIAN,CA,High,PUBLIC,NONE,CS,1540,7.0,6.5,Rejected
M,WHITE,-1,Low,CHARTER,NONE,CS,1130,6.5,7.5,Rejected
F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1520,5.5,7.2,Rejected
M,ASIAN,LA,Low,CHARTER,NONE,BIO,1560,6.5,7.0,Rejected
M,BLACK,VA,Low,PUBLIC,NONE,CS,1500,2.0,6.5,Rejected
F,ASIAN,OR,Low,PUBLIC,NONE,CS,1520,7.5,5.8,Rejected
F,BLACK,UT,High,PUBLIC,URM,PSYCH,1240,6.5,7.5,Rejected
M,ASIAN,MI,High,PRIVATE,NONE,BUSINESS,1480,7.5,7.5,Rejected
M,ASIAN,CA,Low,-1,NONE,-1,1570,6.5,3.5,Rejected
F,ASIAN,LA,High,PUBLIC,NONE,POLISCI,1520,6.5,4.5,Rejected
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1510,7.5,1.0,Rejected
F,ASIAN,IN,High,PRIVATE,NONE,CS,1460,1.0,6.5,Rejected
F,ASIAN,GA,High,PUBLIC,NONE,CHEMISTRY,1590,7.5,4.5,Rejected
M,ARAB,FL,Low,PUBLIC,NONE,ENG,1520,6.5,3.5,Rejected
F,ASIAN,-1,Low,PUBLIC,NONE,CS,1560,7.5,4.7,Rejected
M,ASIAN,MI,High,PUBLIC,NONE,CS,1550,4.5,4.6,Rejected
M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,8.5,7.5,Rejected
F,ASIAN,CO,High,PUBLIC,NONE,BIO,1410,6.5,2.5,Rejected
M,WHITE,TX,High,PUBLIC,NONE,CS,1440,8.5,5.6,Rejected
F,ASIAN,WA,Low,-1,FIRST-GEN,ENG,1380,3.5,3.8,Rejected
M,ASIAN,NY,Low,PUBLIC,NONE,CS,1580,8.5,6.8,Rejected
M,WHITE,CO,-1,PUBLIC,NONE,CS,1530,4.0,4.5,Rejected
M,ASIAN,-1,Low,PUBLIC,NONE,CS,1560,5.0,7.8,Rejected
M,WHITE,MI,Low,PUBLIC,NONE,CS,1510,7.5,7.3,Rejected
F,WHITE,OH,Low,PUBLIC,NONE,ENG,1420,5.5,6.5,Rejected
M,ASIAN,CO,High,PRIVATE,NONE,PSYCH,1520,5.0,7.5,Rejected
M,WHITE,NY,High,PUBLIC,NONE,HISTORY,1440,6.5,4.5,Rejected
M,ASIAN,WA,Low,PRIVATE,NONE,-1,1550,6.5,2.5,Rejected
M,ASIAN,WA,Low,PUBLIC,NONE,CS,1500,7.5,8.5,Rejected
M,ASIAN,IN,Low,-1,NONE,CS,1420,6.5,6.5,Rejected
M,ASIAN,CA,Low,-1,NONE,ENG,1520,6.5,8.5,Rejected
F,ASIAN,OR,Low,PUBLIC,NONE,BIO,1560,6.5,6.2,Rejected
F,ASIAN,-1,Low,PUBLIC,NONE,BIO,1360,3.5,3.5,Rejected
M,ASIAN,CO,Low,PUBLIC,FIRST-GEN,HUMANITIES,1510,2.5,6.5,Rejected
F,ASIAN,IN,Low,PUBLIC,NONE,CS,1530,5.5,7.5,Rejected
M,HISPANIC,CA,Low,PUBLIC,URM,CS,1350,5.5,6.5,Rejected
F,WHITE,TX,Low,CHARTER,LEGACY,CS,1540,6.5,7.5,Rejected
M,ASIAN,IL,High,PUBLIC,NONE,CS,1550,6.5,7.5,Rejected
M,ASIAN,MI,Low,PUBLIC,NONE,POLISCI,1550,7.0,7.5,Rejected
M,ASIAN,UT,Low,PRIVATE,NONE,CS,1570,6.5,6.8,Rejected
M,ASIAN,OH,Low,PUBLIC,LEGACY,BIO,1560,5.0,3.5,Rejected
F,ASIAN,MI,Low,PUBLIC,NONE,CS,1550,6.5,6.3,Rejected
M,HISPANIC,CA,High,INTERNATIONAL,NONE,BIO,1550,6.5,7.5,Rejected
M,ASIAN,CA,-1,PRIVATE,NONE,CS,1530,6.5,7.5,Rejected
M,ASIAN,PA,Low,PRIVATE,NONE,-1,1480,-1.0,7.8,Rejected
M,ASIAN,OH,Low,PUBLIC,LEGACY,-1,1540,6.5,2.5,Rejected
F,ASIAN,INTERNATIONAL,High,PRIVATE,LGBT,ENG,1530,6.5,2.5,Rejected
M,BLACK,-1,Low,-1,URM,LAW,1570,6.5,6.1,Rejected
F,WHITE,FL,Low,PRIVATE,NONE,ENG,1530,6.5,8.7,Rejected
F,ASIAN,MI,Low,PUBLIC,NONE,BUSINESS,1600,8.5,8.1,Rejected
M,BLACK,NY,Low,-1,URM,BIO,1450,7.5,7.8,Rejected
F,WHITE,IN,Low,PUBLIC,FIRST-GEN,-1,1350,5.5,7.5,Rejected
M,WHITE,IN,Low,-1,NONE,CS,1470,2.5,5.7,Rejected
F,ASIAN,UT,Middle,PUBLIC,NONE,CS,1560,7.0,4.5,Rejected
F,ASIAN,WA,-1,PUBLIC,NONE,BUSINESS,1420,7.5,6.5,Rejected
M,ASIAN,IN,Low,PRIVATE,NONE,CS,1520,8.5,7.5,Rejected
M,ASIAN,INTERNATIONAL,Low,PRIVATE,NONE,CS,1450,2.0,0.0,Rejected
M,BLACK,GA,High,PRIVATE,URM,SOCIAL SCIENCES,1380,2.0,3.5,Rejected
M,WHITE,-1,High,PUBLIC,NONE,ENG,1520,6.5,8.5,Rejected
