Gender,Race,Residence,Income,School Type,Hooks,Major,SAT,EC-AWARDS,ESSAY-LOR-INTERVIEW,Decision
M,ASIAN,MA,High,PUBLIC,NONE,PSYCH,1430,1.0,7.5,Rejected
M,WHITE,WA,Low,-1,NONE,CS,1510,5.5,4.0,Rejected
M,ASIAN,MA,Low,-1,LEGACY,ENG,1520,6.5,1.0,Rejected
M,ASIAN,OR,High,PRIVATE,NONE,CS,1600,8.5,6.5,Rejected
F,ASIAN,PA,High,PUBLIC,LEGACY,CS,1500,6.5,4.5,Rejected
F,WHITE,IN,Low,PRIVATE,URM,BUSINESS,1360,6.5,6.5,Rejected
M,ASIAN,OR,High,PRIVATE,NONE,CS,1530,8.5,7.2,Rejected
M,WHITE,AL,Low,PRIVATE,LEGACY,BUSINESS,1480,5.5,7.5,Rejected
M,ASIAN,-1,High,PUBLIC,NONE,MATH,1510,3.0,2.5,Rejected
F,ASIAN,NY,Low,PUBLIC,NONE,PREMED,1520,6.5,6.5,Rejected
M,ASIAN,USA,Low,PUBLIC,NONE,NEUROSCIENCE,1510,6.5,8.5,Rejected
F,WHITE,CA,Low,-1,NONE,BIO,1510,7.0,5.0,Rejected
M,ASIAN,IN,High,PRIVATE,LEGACY,CS,1470,7.5,6.5,Rejected
M,ASIAN,NY,Low,PUBLIC,FIRST-GEN,CS,1430,6.0,8.1,Rejected
F,ASIAN,NY,Low,PUBLIC,FIRST-GEN,HEALTH SCIENCES,1520,6.0,4.5,Rejected
F,WHITE,OR,Low,PUBLIC,NONE,ENG,1450,6.5,4.5,Rejected
F,ASIAN,MI,Low,PUBLIC,NONE,CS,1550,6.5,7.3,Rejected
F,ASIAN,UT,Low,PUBLIC,NONE,SOCIAL SCIENCES,1420,7.5,6.8,Rejected
F,ASIAN,OR,Low,PUBLIC,NONE,BIO,1570,6.5,4.5,Rejected
F,ASIAN,OR,Low,PUBLIC,NONE,CS,1560,7.5,4.5,Rejected
T,WHITE,FL,High,PRIVATE,NONE,CS,1570,1.0,6.2,Rejected
F,WHITE,IN,Low,PUBLIC,URM,ENVIRONMENTAL STUDIES,1360,5.5,4.5,Rejected
M,WHITE,MA,High,PRIVATE,NONE,PREMED,1530,6.5,4.7,Rejected
M,WHITE,LA,High,PUBLIC,NONE,CS,1570,4.5,2.5,Rejected
M,ASIAN,USA,Low,PUBLIC,NONE,NEUROSCIENCE,1510,6.5,8.5,Rejected
M,WHITE,INTERNATIONAL,Low,PUBLIC,NONE,BUSINESS,1520,7.5,9.2,Rejected
M,WHITE,MA,Low,PUBLIC,LEGACY,PSYCH,1530,6.5,4.5,Rejected
M,ASIAN,CA,Low,PUBLIC,NONE,BIO,1550,6.5,7.5,Rejected
F,ASIAN,IN,-1,PRIVATE,NONE,ENG,1450,4.0,3.7,Rejected
M,WHITE,OR,Low,PUBLIC,NONE,-1,1520,2.5,6.8,Rejected
M,ASIAN,CA,Middle,PUBLIC,NONE,CS,1480,5.5,3.7,Rejected
M,WHITE,WI,Low,PUBLIC,NONE,CS,1520,7.5,0.0,Rejected
F,HISPANIC,FL,High,PUBLIC,FIRST-GEN,POLISCI,1500,6.5,6.5,Rejected
M,ASIAN,CA,High,PRIVATE,NONE,BUSINESS,1520,6.5,2.5,Rejected
M,ASIAN,CO,Middle,PUBLIC,LEGACY,-1,1520,5.5,2.5,Rejected
F,ASIAN,-1,Low,PUBLIC,FIRST-GEN,-1,1510,6.5,4.5,Rejected
F,ASIAN,-1,Low,-1,NONE,BUSINESS,1540,4.5,1.0,Rejected
M,ASIAN,-1,Low,INTERNATIONAL,NONE,POLISCI,1460,2.0,4.5,Rejected
F,ASIAN,CO,Low,PUBLIC,FIRST-GEN,CS,1550,5.0,6.5,Rejected
M,WHITE,MA,High,PUBLIC,NONE,ENG,1540,6.5,6.5,Rejected
M,WHITE,AL,Low,PUBLIC,NONE,CS,1550,6.5,6.5,Rejected
M,HISPANIC,LA,Low,PRIVATE,NONE,ENG,1540,6.5,6.5,Rejected
F,WHITE,FL,Low,MAGNET,LEGACY,POLISCI,1420,5.5,4.5,Rejected
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1510,6.5,4.5,Rejected
F,WHITE,PA,Low,PRIVATE,URM,BIO,1410,6.5,3.7,Rejected
F,ASIAN,NE,Low,PUBLIC,NONE,CS,1560,8.5,6.5,Rejected
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1400,2.0,2.5,Rejected
M,WHITE,CO,Low,-1,NONE,CS,1520,6.5,7.3,Rejected
F,ASIAN,CO,Low,PUBLIC,NONE,MATH,1560,6.5,4.5,Rejected
F,WHITE,IN,Low,PRIVATE,NONE,CS,1490,6.5,4.5,Rejected
F,WHITE,TX,Low,CHARTER,LEGACY,CS,1540,6.0,7.5,Rejected
M,ASIAN,CA,Low,PUBLIC,LEGACY,BIO,1430,4.5,6.8,Rejected
F,WHITE,FL,Low,PUBLIC,NONE,CS,1560,1.0,4.7,Rejected
M,ASIAN,NV,Low,PRIVATE,LEGACY,CS,1480,3.5,8.2,Rejected
M,WHITE,AL,Low,PUBLIC,FIRST-GEN,PUBLIC POLICY,1540,7.5,7.5,Rejected
F,ASIAN,NE,Low,PUBLIC,NONE,CS,1560,8.5,6.5,Rejected
M,-1,AL,High,PRIVATE,URM,CS,1580,7.5,4.7,Rejected
M,ASIAN,CO,High,PUBLIC,NONE,CS,1510,8.5,4.2,Rejected
M,ASIAN,NY,Low,PUBLIC,FIRST-GEN,CS,1510,1.0,6.3,Rejected
F,ASIAN,CA,Low,PRIVATE,URM,BIO,1500,4.5,7.8,Rejected
M,ASIAN,CA,High,PUBLIC,NONE,CS,1490,7.5,7.8,Rejected
M,WHITE,-1,Low,PRIVATE,NONE,CS,1530,4.0,3.5,Rejected
OTHER,WHITE,CA,Low,PUBLIC,FIRST-GEN,BIO,1430,3.5,3.7,Rejected
F,ASIAN,CA,High,PUBLIC,NONE,ENG,1570,5.5,2.5,Rejected
M,ASIAN,-1,Low,PUBLIC,NONE,BIO,1530,6.5,7.5,Rejected
F,WHITE,FL,Low,MAGNET,LEGACY,POLISCI,1420,5.5,4.2,Rejected
M,ASIAN,-1,Low,PRIVATE,NONE,CS,1560,5.0,4.5,Rejected
F,ASIAN,CA,High,-1,LEGACY,HUMANITIES,1450,6.5,4.5,Rejected
F,WHITE,TX,Low,CHARTER,LEGACY,CS,1540,6.5,7.5,Rejected
NB,ASIAN,MA,Low,PUBLIC,URM,MEDIA STUDIES,1500,6.5,6.5,Rejected
F,ASIAN,MI,Low,PUBLIC,NONE,CS,1550,6.5,6.3,Rejected
M,-1,CA,Low,PUBLIC,NONE,CS,1400,6.5,3.5,Rejected
M,WHITE,LA,Low,PUBLIC,NONE,-1,1450,1.0,3.5,Rejected
M,ASIAN,TX,Low,-1,NONE,BIO,1560,7.5,0.0,Rejected
M,ASIAN,OH,Low,PUBLIC,LEGACY,-1,1540,6.5,2.5,Rejected
M,MIXED,OR,Low,-1,FIRST-GEN,ENVIRONMENTAL STUDIES,1450,5.5,1.5,Rejected
M,BLACK,-1,Low,-1,URM,LAW,1570,6.5,6.1,Rejected
M,WHITE,MI,High,PUBLIC,LEGACY,CS,1510,7.5,7.0,Rejected
M,ASIAN,TX,Low,PUBLIC,NONE,CS,1510,5.0,4.5,Rejected
F,ASIAN,UT,Middle,PUBLIC,NONE,CS,1560,7.0,4.5,Rejected
F,ASIAN,CA,High,PUBLIC,LEGACY,ENG,1560,5.0,6.5,Rejected
F,ASIAN,GA,High,PUBLIC,NONE,CS,1550,6.5,6.3,Rejected
M,ASIAN,IN,High,PRIVATE,NONE,BUSINESS,1560,5.0,8.0,Rejected
F,ASIAN,CA,High,PUBLIC,LGBT,ENG,1560,5.0,6.5,Rejected
F,ASIAN,AL,Low,-1,NONE,CS,1530,6.5,4.5,Rejected
M,HISPANIC,NY,Low,PUBLIC,URM,CS,1570,7.0,9.5,Rejected
M,ASIAN,NY,High,-1,NONE,ENG,1540,4.0,4.5,Rejected
M,ASIAN,NY,Low,PRIVATE,URM,CS,1340,6.5,4.2,Rejected
M,ASIAN,NY,Low,PRIVATE,URM,CS,1340,6.5,4.2,Rejected
M,ASIAN,MI,Middle,PUBLIC,NONE,LAW,1550,5.5,7.3,Rejected
F,ASIAN,-1,Low,PUBLIC,NONE,BUSINESS,1550,6.5,6.8,Rejected
M,BLACK,IN,Low,PRIVATE,NONE,CS,1280,6.5,6.8,Rejected
F,ASIAN,GA,Middle,PRIVATE,FIRST-GEN,BUSINESS,1480,2.5,4.2,Rejected
M,WHITE,IN,Low,PRIVATE,NONE,CS,1520,5.5,7.5,Rejected
F,ASIAN,TX,Low,PUBLIC,NONE,ENG,1480,6.5,4.5,Rejected
M,ASIAN,-1,High,PRIVATE,NONE,-1,1460,6.5,8.5,Waitlisted
M,ASIAN,TX,High,PUBLIC,NONE,CS,1530,6.5,4.2,Waitlisted
F,WHITE,NY,High,PUBLIC,LEGACY,ENG,1590,6.5,4.5,Waitlisted
F,WHITE,NY,Low,PUBLIC,NONE,LAW,1450,6.5,3.7,Waitlisted
M,ASIAN,DC,Low,-1,NONE,ENG,1460,5.0,2.5,Waitlisted
M,WHITE,NY,High,PUBLIC,NONE,BIO,1570,3.5,4.7,Waitlisted
F,WHITE,OR,Low,PUBLIC,NONE,ENG,1450,6.5,4.5,Waitlisted
M,WHITE,-1,Low,-1,NONE,CS,1590,5.5,3.5,Waitlisted
M,WHITE,-1,High,PUBLIC,LEGACY,CS,1560,7.5,6.8,Waitlisted
M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1480,8.5,6.3,Waitlisted
M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,INTERNATIONAL RELATIONS,1490,6.5,2.5,Waitlisted
F,WHITE,FL,Low,PUBLIC,FIRST-GEN,ENG,1430,7.0,4.5,Waitlisted
F,BLACK,CO,-1,PUBLIC,URM,NEUROSCIENCE,1530,7.5,3.7,Waitlisted
NB,ASIAN,OR,High,CHARTER,NONE,CS,1540,2.5,4.5,Waitlisted
M,WHITE,CA,High,PUBLIC,NONE,POLISCI,1580,4.5,7.5,Waitlisted
M,BLACK,VA,Low,PUBLIC,NONE,CS,1500,2.0,6.5,Waitlisted
M,ASIAN,OR,High,PUBLIC,NONE,ENG,1550,3.5,1.0,Waitlisted
F,ASIAN,LA,High,PUBLIC,NONE,POLISCI,1520,6.5,4.5,Waitlisted
F,ASIAN,IN,High,PRIVATE,NONE,CS,1460,1.0,6.5,Waitlisted
M,ASIAN,CO,High,PRIVATE,NONE,PSYCH,1520,5.0,7.5,Waitlisted
T,ASIAN,OR,Low,PRIVATE,NONE,CS,1580,3.5,6.5,Waitlisted
F,ASIAN,OR,Low,PUBLIC,NONE,BIO,1560,6.5,6.2,Waitlisted
M,ASIAN,CA,Low,-1,NONE,-1,1590,6.5,7.5,Waitlisted
F,ASIAN,UT,Middle,PUBLIC,NONE,CS,1560,6.5,6.5,Waitlisted
M,WHITE,PA,High,SMALL,LGBT,PSYCH,1530,6.5,7.8,Waitlisted
F,ASIAN,INTERNATIONAL,High,PRIVATE,FIRST-GEN,PHYSICS,1470,6.5,6.5,Waitlisted
