Gender,Race,Residence,Income,School Type,Hooks,Major,SAT,EC-AWARDS,ESSAY-LOR-INTERVIEW,Decision
M,ASIAN,AL,High,PRIVATE,NONE,CS,1510,7.5,8.5,Accepted
M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,6.5,4.7,Accepted
F,ASIAN,CA,Low,PUBLIC,NONE,BIO,1520,3.5,2.5,Accepted
F,ASIAN,WA,Low,-1,URM,SOCIAL SCIENCES,1470,4.5,1.5,Accepted
F,BLACK,MA,Low,PUBLIC,URM,BIO,1540,5.5,4.2,Accepted
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1570,6.5,6.5,Accepted
F,ASIAN,CA,Low,PUBLIC,FIRST-GEN,BIO,1550,6.5,8.5,Accepted
M,ASIAN,CA,Low,PRIVATE,NONE,CS,1510,7.5,7.5,Accepted
OTHER,ASIAN,CA,High,PUBLIC,NONE,-1,1580,8.5,4.5,Accepted
F,ASIAN,CA,Low,-1,NONE,BUSINESS,1400,7.5,4.8,Accepted
M,ASIAN,CA,High,PUBLIC,NONE,CS,1560,5.5,6.5,Accepted
F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1560,7.5,3.7,Accepted
M,ASIAN,TN,Low,PUBLIC,NONE,BUSINESS,1390,6.5,3.7,Accepted
M,-1,CA,-1,PUBLIC,NONE,CS,1520,3.5,2.5,Accepted
M,ASIAN,CA,Low,PUBLIC,LGBT,CS,1560,3.5,4.5,Accepted
F,ASIAN,OR,Low,PUBLIC,NONE,CS,1520,7.5,7.8,Accepted
M,ASIAN,CA,High,PUBLIC,NONE,PUBLIC POLICY,1560,8.5,8.5,Accepted
F,WHITE,CA,-1,PUBLIC,NONE,CS,1470,6.5,4.5,Accepted
M,ASIAN,CA,Low,-1,NONE,CS,1480,5.5,0.0,Accepted
M,WHITE,LA,High,PRIVATE,NONE,NEUROSCIENCE,1570,6.0,4.7,Accepted
M,WHITE,CA,Low,PRIVATE,NONE,CS,1550,7.5,4.5,Accepted
M,ASIAN,UT,Low,-1,NONE,CHEMISTRY,1540,5.5,8.2,Accepted
M,ASIAN,DC,Low,PRIVATE,NONE,-1,1520,7.5,6.5,Accepted
OTHER,ASIAN,CA,-1,PUBLIC,NONE,CS,1520,6.5,8.2,Accepted
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,6.5,2.5,Accepted
M,WHITE,CA,High,PUBLIC,NONE,POLISCI,1580,4.5,7.5,Accepted
M,ASIAN,PA,Low,PUBLIC,NONE,CS,1580,7.5,7.5,Accepted
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1550,8.5,7.5,Accepted
F,BLACK,OR,-1,PRIVATE,NONE,INTERNATIONAL RELATIONS,1380,6.5,6.8,Accepted
M,ASIAN,CA,High,PUBLIC,NONE,CS,1590,6.5,2.5,Accepted
F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1520,5.5,7.2,Accepted
F,ASIAN,OR,Low,PUBLIC,NONE,CS,1520,7.5,5.8,Accepted
M,ASIAN,MI,Low,PRIVATE,NONE,CS,1530,8.5,4.5,Accepted
M,ASIAN,IN,Low,-1,NONE,CS,1600,8.5,0.0,Accepted
M,ASIAN,IN,High,PUBLIC,NONE,-1,1600,6.5,8.5,Accepted
M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1560,7.5,1.5,Accepted
M,ASIAN,CA,High,PUBLIC,NONE,CS,1490,7.5,7.8,Accepted
F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1560,5.5,2.5,Accepted
M,ASIAN,CO,High,PRIVATE,NONE,PSYCH,1520,5.0,7.5,Accepted
F,ASIAN,CA,Low,PUBLIC,NONE,ENG,1530,6.5,6.5,Accepted
M,ASIAN,WA,Low,PRIVATE,NONE,-1,1550,6.5,2.5,Accepted
M,ASIAN,CA,Low,-1,NONE,ENG,1520,6.5,8.5,Accepted
F,ASIAN,-1,Low,PUBLIC,NONE,BIO,1360,3.5,3.5,Accepted
M,ASIAN,IN,Low,PUBLIC,NONE,CS,1490,2.5,7.5,Accepted
M,HISPANIC,CA,Low,PUBLIC,NONE,MATH,1050,1.0,4.5,Accepted
F,WHITE,CA,Low,PUBLIC,LGBT,CS,1570,7.5,6.5,Accepted
M,WHITE,MA,Low,PRIVATE,NONE,ENG,1550,5.0,6.8,Accepted
M,BLACK,CO,Low,PUBLIC,NONE,BUSINESS,1170,6.5,3.5,Accepted
M,ASIAN,USA,Low,PRIVATE,LEGACY,CS,1490,7.0,2.5,Accepted
F,ASIAN,PA,Low,PRIVATE,FIRST-GEN,POLISCI,1570,7.5,4.5,Accepted
F,ASIAN,CA,High,PRIVATE,NONE,-1,1370,8.5,6.8,Accepted
M,ASIAN,IN,High,PRIVATE,NONE,BUSINESS,1560,5.0,8.0,Accepted
M,HISPANIC,CA,Low,PUBLIC,NONE,ENG,1370,5.0,2.5,Accepted
F,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1530,6.5,8.2,Accepted
F,ASIAN,CA,High,PUBLIC,NONE,MATH,1580,4.5,6.5,Accepted
M,ASIAN,CA,High,PUBLIC,LEGACY,ENG,1600,6.5,3.7,Accepted
M,ASIAN,CA,-1,PUBLIC,NONE,BIO,1500,5.0,2.5,Accepted
M,ASIAN,-1,Low,PUBLIC,NONE,CS,1500,8.5,2.5,Accepted
M,ASIAN,TX,Low,-1,NONE,CS,1550,6.5,9.5,Accepted
F,ASIAN,CA,Low,PUBLIC,FIRST-GEN,PREMED,1460,5.5,2.5,Accepted
M,ASIAN,-1,High,PUBLIC,NONE,PSYCH,1580,4.5,7.8,Accepted
F,ASIAN,CA,High,PRIVATE,NONE,UNDECIDED,1570,4.0,7.5,Accepted
F,ASIAN,CA,High,PUBLIC,NONE,CS,1600,6.0,6.5,Accepted
F,ASIAN,CA,High,PUBLIC,NONE,BUSINESS,1500,6.5,4.2,Accepted
M,ASIAN,UT,Middle,PUBLIC,NONE,CS,1550,8.5,6.5,Accepted
F,ASIAN,LA,Low,PUBLIC,FIRST-GEN,CS,1560,6.0,4.5,Accepted
F,ASIAN,CA,Low,PUBLIC,NONE,ENVIRONMENTAL STUDIES,1450,8.5,7.5,Accepted
M,WHITE,-1,Low,PUBLIC,NONE,CS,1590,8.5,1.5,Accepted
M,ASIAN,CA,High,PUBLIC,NONE,BUSINESS,1570,7.5,6.2,Accepted
M,ASIAN,IN,Low,PUBLIC,NONE,CS,1570,6.5,2.5,Accepted
M,WHITE,NY,Low,PRIVATE,LEGACY,CS,1510,8.5,4.5,Accepted
M,BLACK,IN,Low,PRIVATE,NONE,CS,1280,6.5,6.8,Accepted
M,ASIAN,CA,-1,PUBLIC,NONE,PSYCH,1590,8.5,2.5,Accepted
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1580,6.5,7.5,Accepted
M,ASIAN,FL,High,PUBLIC,NONE,CS,1560,8.5,8.5,Accepted
M,WHITE,IN,Low,-1,URM,CS,1580,5.5,1.5,Rejected
F,ASIAN,CA,High,PUBLIC,NONE,BIO,1430,5.5,4.2,Rejected
F,ASIAN,CA,Low,-1,NONE,CS,1570,8.5,4.5,Rejected
M,WHITE,CA,Low,PUBLIC,NONE,CS,1460,3.5,2.5,Rejected
M,ASIAN,IL,Low,-1,NONE,PSYCH,1470,6.5,3.5,Rejected
F,WHITE,CA,Low,-1,NONE,ENVIRONMENTAL STUDIES,1350,4.5,2.0,Rejected
F,ASIAN,CA,High,PRIVATE,NONE,CHEMISTRY,1560,6.5,2.5,Rejected
M,ASIAN,WA,Low,-1,LEGACY,ENG,1380,5.5,4.5,Rejected
M,BLACK,OR,Low,PUBLIC,URM,-1,1450,6.5,4.2,Rejected
M,ASIAN,CO,Low,-1,FIRST-GEN,BUSINESS,1530,2.5,3.5,Rejected
M,ASIAN,MA,High,PUBLIC,NONE,CS,1560,6.5,6.5,Rejected
M,WHITE,MD,Low,PUBLIC,NONE,UNDECIDED,1460,2.0,3.5,Rejected
M,ASIAN,CA,High,PUBLIC,NONE,CS,1440,7.5,4.5,Rejected
M,WHITE,MD,Low,PUBLIC,NONE,UNDECIDED,1460,2.0,3.5,Rejected
F,ASIAN,CA,Low,PUBLIC,LEGACY,LAW,1490,7.5,4.5,Rejected
M,ASIAN,TX,Low,PUBLIC,NONE,-1,1550,7.5,4.5,Rejected
M,WHITE,NY,Low,PUBLIC,NONE,-1,1560,7.5,6.8,Rejected
M,ASIAN,OR,Low,PUBLIC,NONE,BUSINESS,1550,6.5,2.5,Rejected
M,ASIAN,-1,Low,PUBLIC,NONE,CS,1560,5.5,4.5,Rejected
M,BLACK,TX,Low,PUBLIC,URM,POLISCI,1470,6.5,2.5,Rejected
F,BLACK,CA,Low,PUBLIC,URM,NEUROSCIENCE,1480,6.5,7.2,Rejected
M,WHITE,IN,Low,-1,URM,CS,1580,6.5,6.5,Rejected
F,WHITE,CA,High,PUBLIC,NONE,CS,1500,5.5,4.5,Rejected
M,BLACK,-1,High,PUBLIC,URM,BIO,1520,6.5,3.5,Rejected
F,ASIAN,CA,Low,PUBLIC,NONE,BIO,1460,4.5,6.5,Rejected
F,ASIAN,CA,High,PUBLIC,NONE,ENG,1450,6.5,3.5,Rejected
M,ASIAN,-1,High,PUBLIC,NONE,CS,1530,7.5,6.5,Rejected
M,HISPANIC,CA,Low,PRIVATE,URM,CS,1320,4.5,4.5,Rejected
F,ASIAN,CA,Low,PUBLIC,NONE,BUSINESS,1550,5.5,4.2,Rejected
M,WHITE,MI,Low,PUBLIC,NONE,CS,1520,6.5,7.2,Rejected
M,ASIAN,MA,High,PRIVATE,NONE,CS,1510,6.5,6.8,Rejected
M,ASIAN,MA,Low,PUBLIC,NONE,CS,1540,6.5,6.5,Rejected
F,ASIAN,CA,High,PUBLIC,NONE,CS,1300,3.5,7.2,Rejected
M,WHITE,CA,High,PUBLIC,URM,MATH,1470,1.0,2.5,Rejected
M,ASIAN,OR,Low,PUBLIC,NONE,CS,1540,5.5,2.5,Rejected
M,ASIAN,CA,Low,-1,NONE,CS,1530,7.5,8.5,Rejected
M,-1,-1,Low,PUBLIC,NONE,CS,1420,5.5,2.5,Rejected
M,ASIAN,TN,-1,INTERNATIONAL,NONE,CS,1560,6.5,6.5,Rejected
M,ASIAN,NY,Low,-1,NONE,ENG,1560,7.5,1.0,Rejected
F,HISPANIC,NY,Low,PUBLIC,FIRST-GEN,BUSINESS,1450,4.5,2.5,Rejected
F,ASIAN,OR,High,PRIVATE,NONE,CS,1540,7.5,7.5,Rejected
F,WHITE,ID,Low,PUBLIC,NONE,POLISCI,1200,6.5,7.5,Rejected
NB,WHITE,NY,High,PUBLIC,LEGACY,-1,1430,1.5,2.5,Rejected
F,WHITE,CO,High,PUBLIC,NONE,BUSINESS,1120,6.5,1.5,Rejected
M,ASIAN,NY,Low,PUBLIC,FIRST-GEN,CS,1430,6.0,7.8,Rejected
M,ASIAN,IL,High,PUBLIC,FIRST-GEN,CS,1590,8.5,4.5,Rejected
M,ASIAN,IA,-1,-1,NONE,-1,1570,3.5,3.5,Rejected
M,ASIAN,MA,Low,-1,LEGACY,ENG,1520,6.5,1.0,Rejected
F,WHITE,GA,High,PUBLIC,LEGACY,-1,1300,6.5,2.5,Rejected
M,ASIAN,OR,High,PRIVATE,NONE,CS,1600,8.5,6.5,Rejected
M,ASIAN,UT,Low,INTERNATIONAL,FIRST-GEN,CS,1410,3.5,7.8,Rejected
F,ASIAN,PA,High,PUBLIC,LEGACY,CS,1500,6.5,4.5,Rejected
M,ASIAN,OR,High,PRIVATE,NONE,CS,1530,8.5,7.2,Rejected
F,ASIAN,CA,High,PUBLIC,LEGACY,BIO,1340,3.5,2.5,Rejected
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1410,1.0,4.5,Rejected
M,ASIAN,CA,Low,-1,NONE,BUSINESS,1250,2.0,2.5,Rejected
M,ARAB,IA,Middle,PRIVATE,NONE,CS,1320,7.5,2.5,Rejected
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1510,5.0,3.5,Rejected
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1600,5.0,0.0,Rejected
M,ASIAN,PA,Low,-1,NONE,CS,1590,5.0,2.5,Rejected
F,WHITE,CA,Low,PUBLIC,NONE,CS,1540,6.5,6.2,Rejected
M,ASIAN,NY,Low,PUBLIC,FIRST-GEN,CS,1430,6.0,8.1,Rejected
F,ASIAN,IL,High,PUBLIC,NONE,ENG,1560,6.5,3.5,Rejected
M,ASIAN,CA,Low,-1,LEGACY,ENG,1590,5.5,1.5,Rejected
M,ASIAN,UT,Low,-1,NONE,DESIGN,1490,8.5,3.7,Rejected
M,NATIVE,MA,Low,PRIVATE,NONE,CS,1240,5.0,7.8,Rejected
M,ASIAN,CA,Low,PUBLIC,NONE,HEALTH SCIENCES,1500,6.5,6.5,Rejected
M,ASIAN,CO,Low,PUBLIC,NONE,ENG,1510,5.5,7.5,Rejected
F,ASIAN,PA,Low,PUBLIC,LEGACY,ENG,1550,7.5,4.5,Rejected
M,ASIAN,CA,Middle,PUBLIC,NONE,CHEMISTRY,1550,6.0,2.5,Rejected
F,ASIAN,UT,Middle,INTERNATIONAL,NONE,CS,1590,6.5,4.5,Rejected
M,ASIAN,MI,High,PRIVATE,NONE,CS,1510,6.5,3.7,Rejected
F,WHITE,MI,High,PUBLIC,LGBT,-1,1470,4.5,4.2,Rejected
M,ASIAN,MI,Low,PUBLIC,LEGACY,CS,1310,4.5,4.5,Rejected
F,WHITE,OR,-1,PUBLIC,URM,ENG,1540,3.5,2.5,Rejected
M,ASIAN,MI,Low,CHARTER,LEGACY,BUSINESS,1570,4.5,5.5,Rejected
NB,WHITE,DC,-1,PUBLIC,LEGACY,CS,1470,6.5,4.5,Rejected
F,ASIAN,UT,Low,PRIVATE,NONE,ENG,1560,1.0,2.5,Rejected
M,ASIAN,CA,Low,-1,LEGACY,CS,1500,3.0,4.5,Rejected
M,ASIAN,UT,Low,INTERNATIONAL,FIRST-GEN,CS,1410,3.5,7.5,Rejected
M,ASIAN,IA,Low,PRIVATE,NONE,CS,1560,7.5,4.5,Rejected
M,WHITE,MA,Low,PUBLIC,LEGACY,PSYCH,1530,6.5,4.5,Rejected
M,ASIAN,CA,Low,PUBLIC,NONE,BIO,1550,6.5,7.5,Rejected
M,WHITE,WA,High,PUBLIC,NONE,CS,1560,3.5,4.5,Rejected
M,WHITE,CA,Low,PRIVATE,LEGACY,CS,1580,7.5,8.2,Rejected
M,BLACK,-1,Low,-1,NONE,BIO,1420,7.5,0.0,Rejected
F,WHITE,CA,Low,-1,LEGACY,BUSINESS,1510,6.5,2.0,Rejected
M,ASIAN,CA,Low,-1,NONE,ENVIRONMENTAL STUDIES,1530,6.5,4.5,Rejected
M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1480,8.5,6.3,Rejected
M,ASIAN,TX,Low,-1,NONE,CS,1560,6.5,4.5,Rejected
M,ASIAN,WA,Low,-1,NONE,CS,1570,7.5,6.5,Rejected
M,ASIAN,CA,High,PUBLIC,NONE,CS,1590,8.5,6.5,Rejected
F,WHITE,MI,Low,-1,NONE,ENVIRONMENTAL STUDIES,1420,5.0,2.5,Rejected
F,WHITE,TX,Low,CHARTER,NONE,LAW,1340,5.0,6.5,Rejected
M,WHITE,CA,High,PUBLIC,NONE,CS,1440,1.0,4.5,Rejected
F,ASIAN,WA,Low,-1,URM,SOCIAL SCIENCES,1470,4.5,1.5,Rejected
M,ASIAN,CA,Low,-1,NONE,CS,1500,7.5,6.5,Rejected
M,ASIAN,CA,High,PRIVATE,NONE,BUSINESS,1520,6.5,2.5,Rejected
M,ASIAN,MI,Low,PUBLIC,NONE,CS,1540,7.5,4.5,Rejected
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,8.5,7.5,Rejected
M,ASIAN,CO,Middle,PUBLIC,LEGACY,-1,1520,5.5,2.5,Rejected
M,ASIAN,CA,Low,PUBLIC,LEGACY,ENG,1390,3.5,2.5,Rejected
M,ASIAN,CA,Low,-1,NONE,CS,1520,5.5,5.8,Rejected
F,ASIAN,-1,Low,PUBLIC,FIRST-GEN,-1,1510,6.5,4.5,Rejected
M,ASIAN,-1,Low,INTERNATIONAL,NONE,POLISCI,1460,2.0,4.5,Rejected
M,HISPANIC,CA,Low,PUBLIC,URM,CS,1470,7.5,6.5,Rejected
M,-1,-1,Low,PUBLIC,NONE,-1,1460,6.5,1.0,Rejected
F,ASIAN,CA,Low,PUBLIC,NONE,ENG,1590,4.5,3.5,Rejected
F,ASIAN,CA,-1,PUBLIC,NONE,BIO,1520,7.5,7.5,Rejected
M,ASIAN,MI,Low,-1,NONE,CS,1470,7.5,3.0,Rejected
M,ASIAN,IN,-1,PRIVATE,NONE,CS,1540,5.5,3.5,Rejected
M,ASIAN,TX,Low,-1,NONE,CS,1540,5.5,4.2,Rejected
M,ASIAN,INTERNATIONAL,High,PRIVATE,NONE,ENG,1520,7.5,4.5,Rejected
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1550,8.5,6.8,Rejected
M,ASIAN,NV,High,PUBLIC,NONE,CS,1470,7.5,8.0,Rejected
M,ASIAN,DC,Low,PRIVATE,NONE,-1,1520,7.5,4.5,Rejected
M,ASIAN,CA,Low,-1,NONE,ENG,1570,6.5,2.5,Rejected
M,ASIAN,IN,Middle,PRIVATE,NONE,CS,1470,8.5,7.5,Rejected
M,ASIAN,IN,High,PRIVATE,NONE,ENG,1540,8.5,7.5,Rejected
M,-1,CA,-1,PUBLIC,NONE,CS,1520,3.5,2.5,Rejected
M,ASIAN,CA,Low,PUBLIC,LEGACY,BUSINESS,1590,6.5,4.5,Rejected
M,ASIAN,CA,Low,-1,FIRST-GEN,CS,1400,1.0,3.5,Rejected
M,BLACK,CA,Low,PUBLIC,URM,CS,1410,6.5,7.5,Rejected
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1400,2.0,2.5,Rejected
M,WHITE,CO,Low,-1,NONE,CS,1520,6.5,7.3,Rejected
F,ASIAN,CA,Low,-1,LEGACY,BUSINESS,1500,1.0,0.5,Rejected
F,ASIAN,CO,Low,-1,LEGACY,ARTS,1500,6.5,1.5,Rejected
M,ASIAN,MI,Low,-1,NONE,-1,1590,7.5,4.5,Rejected
F,ASIAN,CA,Low,PUBLIC,NONE,ENG,1440,5.5,3.5,Rejected
M,ASIAN,CA,Low,-1,NONE,CS,1480,5.5,0.0,Rejected
M,ASIAN,TX,Middle,PUBLIC,NONE,CS,1580,6.5,7.3,Rejected
F,ASIAN,CA,Low,-1,NONE,CS,1500,5.5,2.5,Rejected
OTHER,ASIAN,CA,-1,PUBLIC,NONE,CS,1520,6.5,8.2,Rejected
M,ASIAN,CA,Low,PUBLIC,LEGACY,BUSINESS,1590,6.5,6.5,Rejected
M,ASIAN,IN,High,PRIVATE,NONE,ENG,1540,8.5,7.5,Rejected
M,ASIAN,FL,High,PUBLIC,NONE,CS,1500,6.5,4.2,Rejected
M,BLACK,CO,High,MAGNET,URM,CS,1490,6.5,6.5,Rejected
M,WHITE,UT,High,PRIVATE,URM,CS,1510,6.5,6.8,Rejected
M,ASIAN,CA,Low,-1,NONE,CS,1530,7.5,1.5,Rejected
M,ASIAN,CA,Low,PRIVATE,NONE,CS,1510,6.5,7.5,Rejected
F,ASIAN,CA,Low,CHARTER,NONE,ENG,1550,6.5,4.5,Rejected
M,ASIAN,TX,High,PUBLIC,LEGACY,CS,1490,6.5,6.5,Rejected
M,ASIAN,-1,Middle,PUBLIC,NONE,POLISCI,1520,7.5,6.5,Rejected
F,WHITE,CA,-1,PRIVATE,NONE,CS,1530,5.5,6.8,Rejected
M,WHITE,-1,Low,CHARTER,NONE,CS,1130,6.5,7.5,Rejected
F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1520,5.5,7.2,Rejected
M,BLACK,VA,Low,PUBLIC,NONE,CS,1500,2.0,6.5,Rejected
M,ASIAN,MI,High,PRIVATE,NONE,BUSINESS,1480,7.5,7.5,Rejected
M,ASIAN,CO,High,PUBLIC,NONE,CS,1510,8.5,4.2,Rejected
M,ASIAN,CA,Low,-1,NONE,-1,1570,6.5,3.5,Rejected
F,BLACK,CA,Low,PUBLIC,URM,BIO,1370,6.5,2.5,Rejected
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1510,7.5,1.0,Rejected
F,ASIAN,IN,High,PRIVATE,NONE,CS,1460,1.0,6.5,Rejected
M,HISPANIC,MI,Low,PRIVATE,FIRST-GEN,CS,1460,6.5,3.7,Rejected
F,ASIAN,CA,Low,PRIVATE,URM,BIO,1500,4.5,7.8,Rejected
F,ASIAN,-1,Low,PUBLIC,NONE,CS,1560,7.5,4.7,Rejected
M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,8.5,7.5,Rejected
M,ASIAN,NY,Low,PUBLIC,NONE,CS,1580,8.5,6.8,Rejected
M,BLACK,CO,High,PUBLIC,FIRST-GEN,BIO,1360,5.0,9.2,Rejected
M,ASIAN,MI,High,-1,FIRST-GEN,CS,1500,4.5,4.5,Rejected
M,ASIAN,-1,Low,PUBLIC,NONE,CS,1560,5.0,7.8,Rejected
M,WHITE,MI,Low,PUBLIC,NONE,CS,1510,7.5,7.3,Rejected
F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1560,5.5,2.5,Rejected
M,ASIAN,OR,High,PUBLIC,NONE,CS,1450,8.5,6.5,Rejected
M,ASIAN,IN,Low,INTERNATIONAL,NONE,CS,1550,6.5,7.3,Rejected
F,ASIAN,CA,High,PUBLIC,NONE,ENG,1570,5.5,2.5,Rejected
M,ASIAN,CA,High,PRIVATE,NONE,BUSINESS,1590,7.5,7.5,Rejected
NB,ASIAN,OR,-1,PUBLIC,LGBT,BIO,1380,5.0,4.7,Rejected
F,WHITE,FL,Low,MAGNET,LEGACY,POLISCI,1420,5.5,4.2,Rejected
F,ASIAN,CA,High,PRIVATE,NONE,CS,1550,6.5,4.5,Rejected
M,ASIAN,CA,Low,-1,NONE,CS,1330,1.0,2.0,Rejected
M,ASIAN,WA,Low,PUBLIC,NONE,CS,1500,7.5,8.5,Rejected
M,ASIAN,IN,Low,-1,NONE,CS,1420,6.5,6.5,Rejected
F,ASIAN,CA,High,PUBLIC,NONE,CS,1500,6.5,7.5,Rejected
