Gender,Race,Residence,Income,School Type,Hooks,Major,SAT,EC-AWARDS,ESSAY-LOR-INTERVIEW,Decision
M,WHITE,UT,High,PUBLIC,NONE,POLISCI,1600,7.5,6.2,Accepted
F,ASIAN,MI,Low,PUBLIC,URM,BUSINESS,1370,7.5,6.5,Accepted
M,ASIAN,IN,Low,-1,NONE,-1,1540,6.5,4.5,Accepted
M,ASIAN,IN,Low,PRIVATE,NONE,CS,1520,8.5,7.5,Accepted
M,WHITE,MI,High,PUBLIC,NONE,ENG,1510,5.5,6.8,Accepted
F,ASIAN,IN,-1,PRIVATE,NONE,CS,1570,8.5,5.5,Accepted
M,WHITE,NY,Low,PRIVATE,LEGACY,CS,1510,8.5,4.5,Accepted
M,ASIAN,-1,Low,PUBLIC,NONE,CS,1590,7.5,8.7,Rejected
M,ASIAN,CO,Low,-1,FIRST-GEN,BUSINESS,1530,2.5,3.5,Rejected
M,ASIAN,MI,Low,PUBLIC,NONE,CS,1550,6.5,6.5,Rejected
F,BLACK,CA,Low,PUBLIC,URM,BIO,1080,1.5,6.2,Rejected
M,WHITE,MI,High,PUBLIC,NONE,ENG,1460,8.0,7.5,Rejected
F,WHITE,NY,High,-1,NONE,CS,1540,3.5,4.5,Rejected
M,ASIAN,AZ,Low,CHARTER,NONE,CS,1600,8.5,7.5,Rejected
F,WHITE,IL,High,PUBLIC,NONE,CS,1600,6.5,7.5,Rejected
M,ASIAN,UT,High,PUBLIC,NONE,POLISCI,1310,7.5,6.5,Rejected
F,BLACK,UT,Low,-1,NONE,HUMANITIES,1170,5.5,1.0,Rejected
M,WHITE,MI,Low,PUBLIC,NONE,CS,1520,6.5,7.2,Rejected
M,WHITE,CA,High,PUBLIC,NONE,CS,1600,5.5,6.2,Rejected
M,ASIAN,OR,Low,-1,NONE,ENG,1540,6.5,4.5,Rejected
M,ASIAN,MA,High,PRIVATE,NONE,CS,1510,6.5,6.8,Rejected
F,ASIAN,UT,Low,INTERNATIONAL,NONE,ENG,1550,6.5,4.2,Rejected
M,ASIAN,CA,Low,-1,NONE,CS,1550,8.5,1.0,Rejected
M,ASIAN,UT,Low,PUBLIC,NONE,CS,1560,5.0,4.2,Rejected
F,ASIAN,IA,High,PRIVATE,NONE,BIO,1590,8.5,6.8,Rejected
M,ASIAN,UT,Low,PUBLIC,NONE,ENG,1540,3.5,2.5,Rejected
M,WHITE,WA,High,PRIVATE,NONE,POLISCI,1480,5.0,6.5,Rejected
M,ASIAN,TN,-1,INTERNATIONAL,NONE,CS,1560,6.5,6.5,Rejected
F,HISPANIC,NY,Low,PUBLIC,FIRST-GEN,BUSINESS,1450,4.5,2.5,Rejected
NB,WHITE,NY,High,PUBLIC,LEGACY,-1,1430,1.5,2.5,Rejected
M,ASIAN,NY,Low,PUBLIC,FIRST-GEN,CS,1430,6.0,7.8,Rejected
M,ASIAN,MI,Low,-1,FIRST-GEN,CS,1310,5.5,2.5,Rejected
F,NATIVE,WI,Low,-1,URM,-1,1420,6.5,2.5,Rejected
M,ASIAN,NY,Low,PUBLIC,FIRST-GEN,CS,1430,6.0,8.1,Rejected
T,ASIAN,GA,High,PUBLIC,URM,PREMED,1580,7.5,8.5,Rejected
M,ASIAN,OR,Low,PUBLIC,NONE,BIO,1590,8.5,8.5,Rejected
M,ASIAN,UT,Low,-1,NONE,DESIGN,1490,8.5,3.7,Rejected
M,ASIAN,TX,Low,PUBLIC,NONE,BIO,1570,7.5,7.7,Rejected
F,ASIAN,WA,Low,PUBLIC,NONE,HUMANITIES,1530,5.5,4.2,Rejected
M,WHITE,TX,High,PUBLIC,NONE,CS,1590,6.5,3.5,Rejected
M,ASIAN,MI,Low,PUBLIC,FIRST-GEN,CS,1550,7.5,7.2,Rejected
F,ASIAN,CA,Low,PRIVATE,URM,ENG,1510,8.5,6.5,Rejected
M,ASIAN,UT,Low,PUBLIC,NONE,ENG,1570,6.5,7.8,Rejected
M,WHITE,INTERNATIONAL,Low,PUBLIC,NONE,BUSINESS,1520,7.5,9.2,Rejected
M,WHITE,NY,Low,PUBLIC,LEGACY,CS,1490,1.0,6.5,Rejected
M,WHITE,WI,Low,PUBLIC,NONE,CS,1520,7.5,0.0,Rejected
M,WHITE,CO,High,PRIVATE,NONE,-1,1440,4.5,7.5,Rejected
M,ASIAN,IN,Low,-1,NONE,CS,1300,6.5,6.5,Rejected
F,ASIAN,FL,Low,PRIVATE,NONE,PSYCH,1530,2.5,4.5,Rejected
M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,INTERNATIONAL RELATIONS,1490,6.5,2.5,Rejected
M,ASIAN,CA,Low,PUBLIC,LEGACY,ENG,1390,3.5,2.5,Rejected
M,ASIAN,AL,Low,-1,NONE,MATH,1590,8.5,4.2,Rejected
M,ASIAN,CA,Low,-1,NONE,CS,1520,5.5,5.8,Rejected
F,ASIAN,-1,Low,PUBLIC,FIRST-GEN,-1,1510,6.5,4.5,Rejected
M,WHITE,MI,-1,PRIVATE,URM,CS,1510,6.5,8.2,Rejected
M,WHITE,FL,Low,-1,NONE,CS,1570,5.5,7.5,Rejected
NB,ASIAN,MA,Low,CHARTER,FIRST-GEN,CS,1380,5.5,2.5,Rejected
M,BLACK,UT,High,PRIVATE,URM,HISTORY,1520,5.5,7.5,Rejected
M,ASIAN,CA,High,PUBLIC,NONE,NEUROSCIENCE,1540,8.5,4.2,Rejected
M,WHITE,MA,High,PUBLIC,NONE,ENG,1540,6.5,6.5,Rejected
F,WHITE,NY,Low,PUBLIC,NONE,CS,1590,7.5,7.5,Rejected
M,HISPANIC,LA,Low,PRIVATE,NONE,ENG,1540,6.5,6.5,Rejected
F,WHITE,INTERNATIONAL,-1,PRIVATE,NONE,CS,1500,-1.0,4.5,Rejected
M,WHITE,-1,Low,-1,NONE,POLISCI,1420,3.0,8.5,Rejected
M,ASIAN,CA,Low,-1,NONE,ENG,1570,6.5,2.5,Rejected
F,WHITE,INTERNATIONAL,-1,PRIVATE,NONE,CS,1500,-1.0,4.5,Rejected
F,ASIAN,NE,Low,PUBLIC,NONE,CS,1560,8.5,6.5,Rejected
M,WHITE,DC,Low,PUBLIC,NONE,CS,1500,6.5,8.5,Rejected
F,ASIAN,OR,Low,PUBLIC,NONE,CS,1520,7.5,7.8,Rejected
F,ASIAN,CA,Low,PUBLIC,NONE,SOCIAL SCIENCES,1530,6.5,4.2,Rejected
F,WHITE,TX,Low,CHARTER,LEGACY,CS,1540,6.0,7.5,Rejected
M,ASIAN,FL,High,PUBLIC,NONE,CS,1500,6.5,4.2,Rejected
M,WHITE,NY,Low,PUBLIC,NONE,CS,1510,5.0,6.5,Rejected
M,WHITE,AL,Low,PUBLIC,FIRST-GEN,PUBLIC POLICY,1540,7.5,7.5,Rejected
F,ASIAN,NE,Low,PUBLIC,NONE,CS,1560,8.5,6.5,Rejected
M,ASIAN,MI,Low,PUBLIC,NONE,MATH,1570,8.5,7.8,Rejected
F,ASIAN,CA,High,PUBLIC,NONE,CS,1540,7.0,6.5,Rejected
F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1520,5.5,7.2,Rejected
M,BLACK,UT,High,PRIVATE,URM,HISTORY,1520,5.5,7.5,Rejected
M,ASIAN,CA,Low,-1,NONE,-1,1570,6.5,3.5,Rejected
M,ASIAN,TX,Low,PUBLIC,NONE,-1,1560,8.5,6.5,Rejected
F,BLACK,CA,Low,PUBLIC,URM,BIO,1370,6.5,2.5,Rejected
M,ASIAN,OR,High,PUBLIC,NONE,CS,1450,8.5,6.5,Rejected
M,ASIAN,WA,Low,PRIVATE,NONE,-1,1550,6.5,2.5,Rejected
M,ASIAN,WA,Low,PUBLIC,NONE,CS,1500,7.5,8.5,Rejected
M,WHITE,IL,Low,-1,LEGACY,PSYCH,1510,3.5,6.5,Rejected
F,WHITE,TX,Low,CHARTER,LEGACY,CS,1540,6.5,7.5,Rejected
M,ASIAN,CA,High,PRIVATE,NONE,CS,1580,8.5,4.5,Rejected
F,ASIAN,MI,Low,PUBLIC,NONE,CS,1550,6.5,6.3,Rejected
M,BLACK,NY,Low,-1,URM,BIO,1450,7.5,7.8,Rejected
F,WHITE,IN,Low,PUBLIC,FIRST-GEN,-1,1350,5.5,7.5,Rejected
M,BLACK,GA,Low,PUBLIC,URM,CS,1460,5.5,6.5,Rejected
NB,ASIAN,NY,Low,-1,NONE,HISTORY,1580,6.0,2.3,Rejected
F,ASIAN,UT,Middle,PUBLIC,NONE,CS,1560,7.0,4.5,Rejected
M,ASIAN,IN,High,PRIVATE,NONE,BUSINESS,1560,5.0,8.0,Rejected
M,ASIAN,-1,Low,PUBLIC,NONE,BIO,1580,6.5,4.5,Rejected
M,WHITE,-1,Low,PUBLIC,NONE,HUMANITIES,1540,5.0,2.5,Rejected
M,ASIAN,IN,Low,PRIVATE,NONE,CS,1520,8.5,7.5,Rejected
M,WHITE,ID,Low,-1,NONE,PSYCH,1430,6.5,9.5,Rejected
M,WHITE,ID,Low,-1,NONE,PSYCH,1430,6.5,9.5,Rejected
M,ASIAN,NY,Low,PRIVATE,URM,CS,1340,6.5,4.2,Rejected
F,ASIAN,CA,High,-1,LEGACY,CS,1520,7.5,7.8,Rejected
M,ASIAN,NY,Low,PRIVATE,URM,CS,1340,6.5,4.2,Rejected
M,ASIAN,VA,Low,PRIVATE,NONE,MATH,1530,2.0,5.5,Rejected
F,ASIAN,CA,-1,-1,LEGACY,CS,1520,7.0,7.5,Rejected
M,ASIAN,NY,Low,PUBLIC,NONE,CS,1590,8.5,6.3,Rejected
F,ASIAN,CA,High,PUBLIC,NONE,BUSINESS,1500,6.5,4.2,Rejected
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1550,3.0,3.5,Rejected
M,ASIAN,CA,High,PUBLIC,NONE,CS,1560,8.5,6.2,Rejected
M,WHITE,PA,High,PUBLIC,NONE,CS,1510,7.5,0.0,Rejected
NB,ASIAN,CA,Low,PUBLIC,NONE,POLISCI,1540,7.5,2.5,Rejected
F,ASIAN,TX,High,LARGE,NONE,ENG,1540,6.5,4.2,Rejected
M,ASIAN,-1,High,PRIVATE,NONE,CS,1560,5.5,6.5,Rejected
F,BLACK,CA,Low,-1,URM,-1,1440,7.5,4.5,Rejected
F,ASIAN,MI,Low,-1,NONE,CS,1550,6.5,2.0,Rejected
M,ASIAN,MD,Low,PUBLIC,NONE,CS,1540,6.5,4.5,Rejected
M,-1,CA,Low,PRIVATE,LEGACY,CS,1340,8.5,4.5,Rejected
M,WHITE,TX,Low,PRIVATE,NONE,CS,1570,1.5,3.5,Rejected
M,WHITE,IN,Low,-1,URM,CS,1580,5.5,1.5,Waitlisted
F,ASIAN,CA,Low,-1,NONE,CS,1570,8.5,4.5,Waitlisted
M,-1,CA,Low,PUBLIC,NONE,CS,1540,8.5,4.7,Waitlisted
F,ASIAN,CA,High,PRIVATE,NONE,CHEMISTRY,1560,6.5,2.5,Waitlisted
M,ASIAN,CO,High,PUBLIC,FIRST-GEN,-1,1430,5.5,2.5,Waitlisted
F,ASIAN,NC,Low,MAGNET,FIRST-GEN,ENG,1530,6.5,4.2,Waitlisted
M,ASIAN,OR,Low,PUBLIC,NONE,BUSINESS,1550,6.5,2.5,Waitlisted
M,WHITE,LA,High,-1,LEGACY,CS,1580,7.5,7.5,Waitlisted
M,WHITE,IN,Low,-1,URM,CS,1580,6.5,6.5,Waitlisted
F,ASIAN,MI,High,PUBLIC,NONE,CS,1560,6.5,4.2,Waitlisted
M,ASIAN,IN,High,PRIVATE,NONE,CS,1540,8.5,7.3,Waitlisted
M,ASIAN,CA,Low,PUBLIC,LEGACY,ENG,1540,6.5,4.7,Waitlisted
F,WHITE,MI,Low,-1,NONE,CS,1580,3.5,1.0,Waitlisted
F,ASIAN,OH,Middle,PUBLIC,NONE,CS,1570,6.5,4.2,Waitlisted
F,ASIAN,NY,High,PUBLIC,LEGACY,POLISCI,1570,6.5,4.5,Waitlisted
M,WHITE,NY,Low,PUBLIC,NONE,CS,1540,8.5,4.5,Waitlisted
M,ASIAN,UT,Middle,PUBLIC,NONE,ENG,1500,8.5,2.5,Waitlisted
F,WHITE,NY,High,PUBLIC,LEGACY,ENG,1590,6.5,4.5,Waitlisted
M,WHITE,MA,Middle,PUBLIC,NONE,POLISCI,1590,6.5,6.7,Waitlisted
M,HISPANIC,IN,Low,PUBLIC,URM,BIO,1510,6.5,4.5,Waitlisted
F,WHITE,-1,High,PRIVATE,LEGACY,CS,1560,6.5,4.2,Waitlisted
M,ASIAN,TX,Middle,PUBLIC,NONE,CS,1550,5.5,2.5,Waitlisted
M,WHITE,CA,Low,-1,NONE,-1,1580,5.5,6.5,Waitlisted
F,WHITE,CO,Low,-1,LEGACY,PSYCH,1460,2.5,4.5,Waitlisted
F,HISPANIC,NY,Low,PUBLIC,FIRST-GEN,BUSINESS,1450,4.5,2.5,Waitlisted
F,ASIAN,CO,Low,PUBLIC,NONE,-1,1550,6.5,4.5,Waitlisted
M,BLACK,CA,Low,PUBLIC,URM,CS,1490,8.5,4.5,Waitlisted
M,ASIAN,UT,Low,INTERNATIONAL,NONE,CS,1560,7.5,6.5,Waitlisted
M,NATIVE,CO,Low,PUBLIC,FIRST-GEN,BIO,1430,8.5,6.5,Waitlisted
M,WHITE,FL,High,PUBLIC,LEGACY,CS,1520,7.5,6.8,Waitlisted
F,ASIAN,OR,Low,PUBLIC,NONE,BIO,1570,6.5,4.5,Waitlisted
M,WHITE,OR,Low,PUBLIC,NONE,CS,1500,8.5,7.5,Waitlisted
F,ASIAN,CA,Low,PUBLIC,NONE,INTERNATIONAL RELATIONS,1570,6.5,6.5,Waitlisted
M,ASIAN,CA,Middle,PUBLIC,NONE,CS,1580,6.5,4.2,Waitlisted
F,MIXED,UT,-1,PRIVATE,NONE,POLISCI,1530,5.0,4.5,Waitlisted
M,WHITE,NY,Low,PUBLIC,LEGACY,CS,1490,1.0,6.5,Waitlisted
NB,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,3.5,6.2,Waitlisted
F,ASIAN,OR,Low,PUBLIC,NONE,ENG,1530,3.5,4.7,Waitlisted
M,WHITE,NY,Middle,PUBLIC,URM,POLISCI,1530,1.0,2.5,Waitlisted
F,HISPANIC,FL,High,PUBLIC,FIRST-GEN,POLISCI,1500,6.5,6.5,Waitlisted
M,ASIAN,IL,Low,PUBLIC,NONE,CS,1550,6.5,4.5,Waitlisted
M,WHITE,FL,Low,-1,NONE,CS,1570,5.5,7.5,Waitlisted
M,ASIAN,CA,High,PUBLIC,NONE,CS,1580,6.5,4.2,Waitlisted
F,WHITE,FL,Low,PUBLIC,FIRST-GEN,ENG,1430,7.0,4.5,Waitlisted
F,WHITE,NY,Low,PUBLIC,NONE,CS,1590,7.5,7.5,Waitlisted
M,WHITE,LA,High,PRIVATE,NONE,NEUROSCIENCE,1570,6.0,4.7,Waitlisted
F,WHITE,FL,Low,PUBLIC,NONE,CS,1560,1.0,4.7,Waitlisted
M,WHITE,UT,High,PRIVATE,URM,CS,1510,6.5,6.8,Waitlisted
NB,ASIAN,OR,High,CHARTER,NONE,CS,1540,2.5,4.5,Waitlisted
M,WHITE,CA,High,PUBLIC,NONE,POLISCI,1580,4.5,7.5,Waitlisted
M,ASIAN,OH,Low,PUBLIC,NONE,CS,1520,7.5,7.5,Waitlisted
M,ASIAN,ND,Low,PRIVATE,NONE,ENG,1520,6.5,8.2,Waitlisted
F,ASIAN,OR,Low,PUBLIC,NONE,CS,1520,7.5,5.8,Waitlisted
F,ASIAN,OR,Low,PUBLIC,NONE,BIO,1580,8.5,6.5,Waitlisted
F,BLACK,GA,High,-1,URM,-1,1410,7.5,2.5,Waitlisted
F,ASIAN,PA,High,PRIVATE,NONE,PSYCH,1550,6.5,4.5,Waitlisted
M,WHITE,MI,Low,PUBLIC,NONE,CS,1510,7.5,7.3,Waitlisted
M,BLACK,MI,Low,PRIVATE,URM,CS,1550,7.5,6.8,Waitlisted
M,WHITE,CA,Middle,PUBLIC,LEGACY,CS,1550,8.5,6.5,Waitlisted
M,HISPANIC,TX,Low,-1,FIRST-GEN,CS,1320,2.0,7.2,Waitlisted
M,ASIAN,CA,-1,PRIVATE,NONE,CS,1530,6.5,7.5,Waitlisted
F,ASIAN,MI,Low,PUBLIC,NONE,BUSINESS,1600,8.5,8.1,Waitlisted
OTHER,WHITE,IN,High,PUBLIC,NONE,BUSINESS,1520,7.5,9.2,Waitlisted
F,ASIAN,CO,Low,PUBLIC,NONE,-1,1550,7.5,4.5,Waitlisted
F,ASIAN,UT,Middle,PUBLIC,NONE,CS,1560,6.5,6.5,Waitlisted
F,WHITE,OR,Low,-1,NONE,CS,1560,7.5,4.5,Waitlisted
F,WHITE,OR,Low,-1,NONE,CS,1560,7.5,4.5,Waitlisted
M,WHITE,CA,Low,-1,NONE,CS,1590,7.5,6.5,Waitlisted
M,HISPANIC,TX,Low,-1,FIRST-GEN,-1,1320,2.0,6.5,Waitlisted
F,ASIAN,CA,High,PRIVATE,NONE,UNDECIDED,1570,4.0,7.5,Waitlisted
M,ASIAN,CA,High,PUBLIC,NONE,BUSINESS,1570,7.5,6.2,Waitlisted
F,ASIAN,INTERNATIONAL,High,PRIVATE,FIRST-GEN,PHYSICS,1470,6.5,6.5,Waitlisted
M,ASIAN,MD,Low,PUBLIC,NONE,CS,1540,6.5,4.5,Waitlisted
M,ASIAN,-1,High,PUBLIC,NONE,CS,1510,5.5,7.3,Waitlisted
M,WHITE,AZ,High,CHARTER,LGBT,SOCIAL SCIENCES,1570,7.5,6.5,Waitlisted
M,ASIAN,GA,Middle,PUBLIC,LGBT,BIO,1580,5.0,3.5,Waitlisted
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1580,6.5,7.5,Waitlisted
